"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"2910",0,0,108,0,0,0,0,0,0,0,25,0,22,10,45,0,0,0,0,0
"2911",0,67,117,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"2912",10,68,143,169,215,0,0,0,417,451,0,0,0,9,51,0,0,0,0,0
"2913",0,0,121,0,0,0,338,376,432,0,0,0,0,9,43,42,0,0,33,33
"2914",0,0,0,0,0,0,351,405,460,490,22,0,0,0,0,0,0,28,0,0
"2915",0,0,127,203,221,282,365,395,436,529,0,18,0,15,51,56,37,25,0,0
"2916",0,0,0,0,0,0,0,390,471,525,0,0,0,0,47,37,0,0,0,0
"2917",11,70,132,194,243,325,387,421,465,536,0,24,28,12,43,39,34,29,31,47
"2918",0,63,136,204,258,288,0,389,424,0,33,32,37,13,56,57,29,24,28,32
"2919",0,0,115,0,208,312,370,431,468,492,0,0,27,10,41,52,33,0,0,0
"2920",0,0,91,182,254,275,342,384,428,0,20,23,32,8,0,44,36,31,32,43
"2921",8,78,133,189,243,294,364,426,459,490,18,0,0,0,0,48,0,0,0,0
"2922",0,0,0,0,0,0,329,397,475,496,0,0,0,0,0,0,0,0,28,0
"2923",0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0
"2924",0,65,134,191,227,271,334,412,0,0,0,22,0,0,0,44,0,0,0,0
"2925",0,0,0,0,217,250,327,389,451,500,0,0,0,7,40,45,24,0,20,46
"2926",0,56,117,177,255,316,361,399,443,488,38,45,47,0,0,0,18,13,0,35
"2927",0,54,109,150,249,0,374,370,460,510,0,0,0,0,47,61,21,13,50,42
"2928",0,0,0,0,0,0,332,398,439,0,0,0,0,8,49,0,0,0,0,0
"2929",0,0,117,133,0,0,303,0,422,490,47,43,0,12,47,53,16,0,42,0
"2930",0,0,141,183,250,294,328,361,448,523,0,0,49,14,34,57,12,0,0,0
"2931",0,0,0,0,237,292,335,369,436,0,0,0,0,0,33,0,11,12,51,40
"2932",0,0,0,0,0,255,321,371,428,0,0,39,47,10,44,45,0,0,0,0
"2933",0,0,0,0,203,263,328,386,434,478,0,0,0,0,0,0,0,14,0,33
"2934",0,0,108,149,0,0,324,405,466,535,0,0,0,0,0,38,0,8,0,0
"2935",0,64,120,0,204,0,316,0,0,494,0,0,0,0,40,48,0,15,34,32
"2936",0,67,123,0,0,265,301,0,428,502,0,47,54,13,0,0,0,0,0,41
"2937",6,0,105,161,219,279,300,0,0,0,0,0,47,0,0,44,0,14,43,0
"2938",0,0,0,0,0,0,331,388,475,528,0,0,0,0,0,0,0,0,0,0
"2939",0,64,115,177,218,297,316,387,470,520,32,37,0,0,0,0,0,0,0,0
"2940",0,61,136,175,231,284,350,432,464,526,38,0,43,9,36,0,0,13,50,43
"2941",18,75,108,172,244,287,345,408,460,487,0,0,41,0,0,33,15,16,40,0
"2942",0,69,103,0,0,0,0,373,439,497,0,0,0,0,42,56,12,0,0,0
"2943",12,62,136,187,244,262,371,431,450,512,36,0,0,0,0,38,0,0,0,0
"2944",0,0,110,148,0,0,0,369,424,0,41,42,48,8,43,46,8,10,0,0
"2945",13,75,138,177,225,273,348,0,437,482,0,33,42,9,34,50,12,12,40,43
"2946",0,0,132,190,0,0,348,380,432,498,38,0,50,11,0,0,9,0,0,0
"2947",0,0,0,0,0,0,340,370,495,527,0,0,0,0,0,0,0,0,0,0
"2948",0,0,87,0,0,0,0,389,443,488,0,0,0,0,0,0,0,0,0,0
"2949",0,0,113,182,235,291,354,386,450,514,0,0,0,0,39,0,6,12,0,0
"2950",0,0,0,0,0,288,357,417,442,521,0,27,53,0,0,0,0,0,0,0
"2951",0,0,0,0,0,269,336,392,462,481,44,0,45,0,0,0,0,0,0,0
"2952",0,0,0,0,235,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0
"2953",0,0,118,181,219,276,350,405,427,516,0,0,0,0,0,0,0,0,0,0
"2954",0,0,0,0,214,0,334,382,438,0,40,0,47,56,16,0,38,19,0,19
"2955",0,78,109,188,237,282,345,420,483,544,0,0,0,0,0,0,0,17,0,23
"2956",0,0,118,156,227,0,0,0,0,0,0,0,0,0,0,0,0,22,0,20
"2957",0,0,0,0,239,286,335,0,442,491,48,46,53,39,0,0,0,0,0,0
"2958",0,0,102,161,0,268,318,0,427,482,0,0,57,61,27,0,0,0,15,19
"2959",0,0,0,0,0,275,349,406,450,496,0,0,0,54,28,40,56,27,0,0
"2960",0,0,116,0,0,296,370,416,458,536,39,33,0,0,0,0,0,18,13,21
"2961",0,60,0,0,0,0,324,383,425,0,37,40,0,0,0,21,0,24,11,15
"2962",0,62,0,0,216,0,337,386,458,492,28,43,49,59,21,33,36,12,0,0
"2963",0,0,110,184,223,254,0,375,422,479,41,0,46,57,0,0,0,0,10,0
"2964",0,0,100,0,0,288,324,371,457,475,0,0,0,0,0,0,0,0,0,0
"2965",11,0,105,161,0,0,331,0,0,489,39,44,43,39,0,0,0,0,6,0
"2966",0,0,0,0,196,0,0,0,0,491,0,0,0,0,20,0,0,0,0,0
"2967",0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2968",10,64,127,166,233,278,365,423,455,508,30,0,0,0,0,0,0,0,0,21
"2969",0,67,0,175,0,0,0,0,0,506,25,28,0,0,0,41,43,21,0,20
"2970",0,0,109,177,224,282,360,435,473,527,38,48,49,0,0,0,0,0,0,0
"2971",7,0,0,0,0,280,311,373,0,0,34,0,0,45,0,0,0,0,0,0
"2972",13,55,106,175,216,274,296,402,424,464,25,47,47,0,13,0,0,0,0,0
"2973",0,0,117,0,0,0,0,395,449,496,50,39,53,44,27,44,49,17,16,21
"2974",0,0,0,174,232,278,317,0,431,492,0,0,0,0,19,39,51,28,17,23
"2975",0,63,120,170,220,0,333,381,452,520,0,0,0,0,0,0,0,0,0,0
"2976",0,0,121,185,243,296,333,381,448,552,0,0,9,43,8,0,30,16,29,28
"2977",0,0,124,0,0,291,336,392,444,508,0,0,0,0,0,0,0,0,18,34
"2978",0,0,0,0,0,0,305,360,0,459,0,0,0,35,0,0,0,0,0,0
"2979",0,0,122,165,0,0,0,378,422,443,22,33,0,0,0,0,0,0,0,0
"2980",0,0,106,168,217,269,337,383,419,434,14,36,20,43,0,0,0,20,0,0
"2981",0,65,123,168,246,289,349,397,437,492,0,0,9,41,20,32,46,18,0,38
"2982",0,51,0,156,201,287,355,374,0,0,22,21,9,0,11,27,0,0,0,0
"2983",9,0,107,173,0,265,0,377,451,496,0,0,0,33,19,39,45,26,0,36
"2984",0,0,0,163,220,0,0,0,0,0,23,34,14,0,0,23,0,0,0,0
"2985",0,69,120,170,0,264,343,420,458,496,21,0,15,0,6,0,38,0,0,0
"2986",0,0,0,0,0,0,330,371,0,0,0,0,0,0,0,0,0,15,22,38
"2987",0,61,0,156,0,0,0,0,0,456,0,0,0,0,16,32,44,22,25,0
"2988",0,0,0,0,0,253,345,442,496,536,22,33,14,0,17,30,48,24,0,0
"2989",0,0,108,0,0,253,334,0,426,504,0,0,0,0,0,0,0,0,0,24
"2990",0,0,113,195,253,306,335,397,442,483,0,0,11,0,0,0,0,0,0,0
"2991",0,50,0,0,0,0,293,0,429,0,21,29,0,0,0,0,0,0,0,0
"2992",0,0,0,154,218,293,346,398,463,496,16,0,0,0,0,0,0,0,0,37
"2993",0,63,122,156,0,0,335,0,0,490,20,28,14,0,0,0,0,28,22,0
"2994",0,0,0,0,0,0,304,392,0,502,0,0,0,0,0,0,0,20,0,29
"2995",0,0,0,168,249,306,345,0,0,0,0,0,0,43,16,0,0,0,0,0
"2996",0,0,0,0,0,252,339,394,460,490,28,16,16,55,15,24,0,0,0,0
"2997",5,0,0,157,228,290,347,378,426,476,0,0,7,0,0,0,0,0,0,0
"2998",12,0,113,168,252,307,338,393,447,483,19,0,0,49,14,32,0,0,0,0
"2999",0,0,0,156,0,271,326,395,432,0,22,0,0,0,12,0,44,14,0,0
"3000",0,0,132,189,246,294,338,425,465,507,0,0,0,36,0,0,0,0,0,0
"3001",0,0,119,181,252,278,348,426,449,483,0,0,0,42,47,0,29,0,0,0
"3002",0,0,0,0,0,285,334,386,0,506,20,56,17,0,0,0,0,0,0,0
"3003",11,83,126,165,0,0,320,380,439,532,21,56,31,44,0,0,0,19,43,0
"3004",0,0,111,177,252,309,357,413,401,0,13,0,0,0,0,0,39,32,51,13
"3005",8,80,132,181,247,281,310,369,445,0,27,38,0,31,55,17,38,22,43,7
"3006",11,0,106,0,227,270,317,417,411,503,0,35,22,34,52,11,32,24,38,13
"3007",11,63,0,0,0,258,307,385,449,507,0,38,25,0,0,0,0,0,0,0
"3008",0,0,110,160,212,0,330,0,0,0,14,42,0,33,0,0,35,0,0,0
"3009",0,0,0,0,0,0,330,399,436,517,0,0,0,0,41,17,44,31,55,0
"3010",0,0,0,165,0,0,337,357,461,491,0,0,0,0,0,0,35,30,47,0
"3011",12,63,0,0,0,256,324,0,0,0,22,52,23,38,39,0,0,25,0,9
"3012",0,0,0,0,0,0,329,366,0,0,12,55,32,27,43,16,44,24,40,19
"3013",0,0,0,153,0,0,314,372,447,520,8,0,0,0,0,0,0,0,0,14
"3014",0,0,0,0,0,0,326,410,464,491,0,0,0,0,0,0,31,18,34,0
"3015",0,0,0,164,0,0,0,376,435,446,0,0,25,0,0,0,0,23,39,18
"3016",0,48,99,170,0,280,327,409,467,508,0,0,0,0,0,0,0,0,0,9
"3017",0,0,0,0,0,0,0,379,451,497,0,0,0,0,0,0,0,0,0,0
"3018",13,77,139,188,233,0,340,399,454,511,0,0,0,0,0,0,35,0,0,0
"3019",0,63,131,0,0,0,339,389,448,535,0,0,0,0,0,0,0,0,0,0
"3020",0,0,124,181,0,281,320,388,448,521,11,45,19,0,0,0,0,15,48,0
"3021",0,0,0,0,0,0,0,358,449,525,11,47,0,36,0,0,40,0,57,0
"3022",0,0,0,0,231,280,332,380,0,458,0,0,0,0,0,0,0,0,0,0
"3023",0,0,107,0,235,284,378,419,509,571,0,48,33,49,47,0,31,0,47,17
"3024",0,56,120,193,203,291,341,381,440,536,0,0,0,34,55,21,52,32,57,15
"3025",0,0,0,0,0,0,320,372,467,523,0,0,0,0,0,0,0,20,0,15
"3026",0,60,130,173,0,259,335,385,411,484,0,0,21,0,32,0,0,0,0,0
"3027",11,65,113,166,222,262,331,392,442,0,0,0,0,0,0,36,0,29,20,0
"3028",0,0,0,0,219,275,372,398,432,0,0,0,0,30,36,0,0,0,0,0
"3029",0,72,126,0,0,0,0,369,438,0,0,0,25,0,0,0,0,0,0,0
"3030",0,73,117,0,0,0,0,370,449,493,0,0,0,0,0,0,0,0,0,0
"3031",15,61,104,0,0,279,317,0,400,510,43,0,12,42,31,0,0,0,0,0
"3032",0,0,0,0,0,0,0,374,418,485,0,0,17,0,29,30,10,20,0,0
"3033",0,0,0,160,236,285,366,389,444,495,46,0,15,44,64,47,0,22,16,11
"3034",0,0,130,174,0,280,327,389,443,537,49,11,0,0,0,0,11,0,0,0
"3035",0,0,0,155,0,0,0,432,488,516,0,0,0,0,0,0,17,29,10,6
"3036",0,0,0,0,0,279,352,401,0,491,0,0,0,0,0,0,0,0,0,0
"3037",0,0,0,0,0,246,324,388,428,477,0,13,0,0,0,0,13,0,0,8
"3038",0,0,0,171,216,0,336,382,450,496,44,0,0,0,0,0,0,0,0,0
"3039",0,0,0,0,196,0,346,395,456,519,41,0,0,0,0,0,18,31,21,9
"3040",0,0,0,0,0,0,338,381,459,496,49,12,18,0,40,0,0,20,16,11
"3041",9,0,0,0,0,266,354,384,453,496,0,13,31,44,48,40,13,0,0,10
"3042",0,0,102,165,218,283,341,0,441,505,58,0,24,36,39,0,0,0,0,0
"3043",0,0,0,179,230,292,350,425,470,534,0,8,0,0,0,0,14,22,13,7
"3044",0,0,116,0,0,0,300,0,0,0,0,9,0,0,0,32,11,32,15,8
"3045",6,52,101,0,234,278,329,372,465,540,0,2,0,0,0,32,15,27,13,9
"3046",0,48,128,164,239,274,330,0,456,492,45,0,0,40,51,45,19,33,14,12
"3047",0,0,119,175,0,0,344,399,467,534,0,0,0,0,0,30,14,33,17,20
"3048",0,0,96,181,237,314,367,411,453,493,0,0,0,0,40,0,0,0,0,0
"3049",0,0,0,152,217,261,337,420,475,511,0,0,32,37,37,40,14,27,17,15
"3050",18,74,134,173,220,283,331,399,459,483,0,9,21,48,35,43,13,0,0,0
"3051",0,0,115,174,238,288,341,388,0,453,0,13,0,0,0,0,0,0,0,7
"3052",14,0,88,173,213,0,326,362,446,496,0,0,0,0,13,0,0,0,0,0
"3053",0,71,120,178,234,0,0,353,424,0,18,19,11,0,23,21,0,0,0,16
"3054",0,69,116,0,217,300,337,381,409,476,0,19,0,0,0,14,54,54,50,0
"3055",13,70,136,158,219,270,360,400,455,504,12,0,0,0,0,0,0,41,58,18
"3056",0,0,0,0,220,285,326,394,456,477,0,14,17,15,19,24,43,47,46,0
"3057",0,0,126,161,0,0,338,378,446,545,12,0,20,0,0,0,29,26,35,0
"3058",0,0,117,169,229,0,0,0,0,474,13,16,0,0,0,0,0,0,0,0
"3059",0,67,0,0,0,0,0,377,476,532,0,0,27,19,15,0,0,0,0,0
"3060",0,0,0,0,221,301,344,410,0,0,0,0,0,0,0,0,43,54,59,20
"3061",0,0,0,0,0,274,339,400,467,535,14,0,17,0,0,16,0,0,0,0
"3062",9,70,0,0,0,0,0,0,0,484,11,0,17,0,0,0,0,0,0,0
"3063",8,60,123,173,224,0,0,0,0,0,15,22,0,0,0,0,36,37,43,22
"3064",0,0,0,0,210,0,324,397,0,0,18,0,0,0,0,0,0,0,37,0
"3065",0,0,0,0,0,287,352,394,465,492,0,12,19,0,13,0,41,0,34,18
"3066",0,0,0,0,0,0,0,387,439,511,11,0,0,0,0,0,0,58,56,9
"3067",0,57,118,0,218,0,323,365,0,0,12,19,23,0,0,0,0,0,0,0
"3068",0,71,113,161,239,0,0,388,437,0,0,0,18,5,0,19,0,0,0,0
"3069",8,0,0,0,0,264,334,397,463,510,0,22,24,13,21,0,0,0,46,13
"3070",0,0,121,188,255,292,328,391,457,497,11,0,0,0,0,0,32,0,39,0
"3071",0,0,0,0,0,0,0,346,448,528,0,0,0,0,0,0,0,0,0,0
"3072",0,0,0,0,237,285,0,355,0,0,0,0,0,0,0,0,0,42,38,14
"3073",0,68,116,184,237,296,350,386,444,539,22,23,0,0,14,16,0,36,0,0
"3074",8,0,111,181,0,0,0,385,431,462,14,0,0,0,0,0,0,0,0,0
"3075",0,0,112,0,0,0,307,0,434,497,15,15,0,0,0,0,38,0,44,9
"3076",0,64,122,174,209,0,306,0,430,508,14,14,17,28,0,28,24,0,23,0
"3077",0,0,0,0,0,268,342,369,458,518,11,0,0,0,0,30,30,0,0,0
"3078",0,0,112,0,208,0,0,0,0,0,12,0,0,0,0,28,0,25,18,35
"3079",0,0,114,0,0,0,334,415,464,0,0,18,19,28,42,27,0,25,19,0
"3080",0,0,0,0,0,0,340,403,470,514,0,0,0,0,0,0,0,0,20,0
"3081",0,0,131,172,0,0,0,368,449,491,11,20,0,0,0,0,36,24,18,43
"3082",5,68,135,175,205,290,367,393,0,0,0,16,13,0,38,0,28,20,24,36
"3083",0,59,118,0,224,281,338,408,0,479,11,0,0,0,0,0,0,0,0,0
"3084",19,89,150,175,235,262,331,392,459,499,11,0,0,0,0,0,0,0,0,0
"3085",0,52,120,183,234,299,358,401,424,486,0,24,25,27,0,0,0,0,0,34
"3086",11,0,114,174,236,265,343,410,0,0,15,24,22,23,0,30,0,0,16,35
"3087",7,63,0,0,0,0,351,399,446,546,0,23,0,0,29,28,43,35,13,49
"3088",0,55,141,193,248,289,317,409,440,515,16,0,0,0,0,0,0,25,17,35
"3089",16,74,101,0,228,297,348,405,433,463,11,0,0,0,31,0,35,32,22,0
"3090",0,0,105,178,228,0,304,393,457,495,16,23,0,0,35,0,0,0,15,0
"3091",0,0,0,162,219,0,326,0,445,505,0,0,11,0,0,0,0,0,0,0
"3092",0,0,0,0,219,275,305,398,473,516,0,0,0,21,0,38,0,0,21,35
"3093",0,0,0,0,234,0,299,402,448,511,12,14,0,26,0,0,0,25,0,0
"3094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,21,0,0
"3095",0,0,0,183,222,0,0,0,0,0,0,0,20,24,37,0,0,0,16,0
"3096",0,63,119,170,239,294,340,414,450,492,0,0,0,0,23,0,0,0,0,0
"3097",0,68,132,185,242,278,345,389,436,474,0,0,0,0,42,32,40,28,13,0
"3098",0,70,131,183,234,284,322,413,434,510,0,0,0,27,45,42,38,31,15,0
"3099",9,0,132,173,247,271,0,382,461,520,0,16,12,32,33,0,0,0,0,0
"3100",0,0,122,169,234,305,352,407,470,500,0,20,17,28,0,0,0,0,0,0
"3101",0,0,119,0,251,0,0,379,439,505,31,0,10,0,0,0,0,0,0,0
"3102",10,70,137,0,0,306,357,425,502,538,0,0,0,0,0,35,13,13,10,16
"3103",0,0,104,0,0,288,356,410,455,539,0,32,12,0,0,0,0,0,17,28
"3104",0,69,125,189,231,279,351,390,453,523,0,0,0,0,0,0,0,0,8,0
"3105",12,60,0,0,0,0,0,0,426,484,0,0,0,0,0,0,0,10,11,27
"3106",0,0,0,0,0,0,314,376,441,517,0,27,0,0,9,0,0,0,0,0
"3107",9,0,0,0,0,254,344,380,473,504,39,33,0,0,0,0,0,0,0,0
"3108",9,0,115,171,224,0,0,0,424,505,27,39,14,24,13,0,0,18,20,0
"3109",15,68,117,179,0,281,292,346,425,0,27,0,11,21,0,0,0,0,10,23
"3110",0,56,125,172,256,309,350,406,444,497,0,0,0,21,0,0,0,0,0,0
"3111",9,77,115,0,224,279,0,0,437,510,26,39,0,0,9,35,24,0,0,0
"3112",0,0,118,182,250,294,327,386,445,495,39,38,9,17,10,0,0,0,0,0
"3113",10,0,114,0,205,281,342,403,431,475,0,0,14,24,0,41,21,0,8,28
"3114",5,65,0,0,0,0,325,380,456,0,0,0,0,0,7,0,26,12,19,32
"3115",0,71,129,152,0,262,352,410,465,525,0,0,0,0,0,0,0,0,0,0
"3116",7,73,135,193,238,281,371,431,477,492,0,27,15,0,0,0,0,0,0,0
"3117",0,0,0,0,0,0,316,0,416,502,23,36,17,33,16,36,20,0,6,25
"3118",0,0,0,159,227,284,336,404,455,485,31,34,18,0,0,0,0,0,7,23
"3119",0,61,127,181,241,296,361,395,448,490,0,0,7,28,15,30,15,0,0,0
"3120",0,0,0,0,0,0,0,0,0,0,26,33,15,22,0,31,23,15,16,0
"3121",0,73,124,185,250,288,333,386,445,531,0,30,0,0,0,0,19,0,14,15
"3122",0,0,111,0,0,0,335,409,460,486,0,0,0,0,0,0,20,0,0,0
"3123",0,0,0,154,222,288,365,383,401,0,25,0,0,0,12,33,0,0,14,0
"3124",0,0,88,174,0,270,340,398,440,491,37,37,18,30,16,38,24,0,13,0
"3125",0,0,123,178,258,302,364,396,474,503,0,0,0,21,0,31,0,0,0,25
"3126",0,0,105,178,227,302,349,404,451,498,0,0,0,0,0,0,22,38,0,0
"3127",0,0,116,0,0,0,323,0,425,509,0,9,0,0,19,0,24,0,0,13
"3128",0,71,118,193,225,281,340,376,425,509,0,0,29,0,0,35,24,45,26,0
"3129",10,0,124,176,0,277,333,373,462,496,0,0,0,0,13,0,0,45,18,0
"3130",0,0,109,185,234,279,324,0,421,474,24,19,37,0,23,0,21,34,0,22
"3131",5,72,119,152,0,0,0,373,0,0,20,0,0,0,15,47,29,49,27,0
"3132",0,0,0,0,0,280,342,384,473,515,0,0,0,0,0,0,0,0,23,0
"3133",0,0,126,169,240,298,344,412,466,0,0,0,0,0,0,0,0,0,0,0
"3134",0,0,117,0,0,0,357,423,453,481,20,18,33,51,22,55,22,0,26,0
"3135",0,67,129,180,215,258,0,365,386,491,0,21,39,52,0,0,16,0,21,0
"3136",0,0,0,174,0,0,301,396,452,511,30,19,34,0,13,57,23,46,24,0
"3137",0,0,117,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0
"3138",12,72,97,0,218,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
"3139",4,54,120,174,0,0,0,0,0,0,0,0,0,0,0,0,12,37,23,0
"3140",0,0,0,0,0,0,305,394,454,484,22,0,0,0,0,0,0,40,0,32
"3141",0,0,0,168,210,0,0,380,460,507,25,18,43,45,0,0,0,0,0,34
"3142",0,0,118,178,234,289,0,403,441,495,28,14,41,39,0,0,0,0,0,26
"3143",0,0,0,0,202,270,331,410,504,512,19,0,0,0,0,43,0,0,0,0
"3144",0,0,102,166,243,287,337,362,429,0,0,0,25,0,0,0,20,0,19,36
"3145",0,0,0,175,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0
"3146",8,0,0,0,0,0,341,407,447,494,0,0,0,53,0,0,0,0,0,0
"3147",0,0,0,0,233,261,330,387,427,507,0,0,30,0,0,0,0,57,32,23
"3148",0,0,113,173,250,294,350,398,422,0,0,11,0,0,0,0,0,0,0,0
"3149",0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0
"3150",0,0,0,0,0,250,337,414,437,512,27,13,41,34,21,0,29,48,0,0
"3151",0,0,0,0,0,275,319,395,452,511,0,0,0,0,0,0,8,0,41,0
"3152",0,0,0,0,0,0,285,349,443,540,0,0,0,33,46,35,0,9,0,0
"3153",0,97,167,189,206,280,0,0,411,502,48,46,30,41,48,0,0,0,42,18
"3154",0,71,128,208,238,303,357,416,464,506,45,36,0,0,0,0,13,12,0,0
"3155",0,0,0,0,217,0,312,0,428,500,0,44,23,35,47,0,14,0,0,0
"3156",0,0,0,161,242,313,363,404,453,510,40,0,0,35,50,0,0,0,0,0
"3157",0,0,98,174,224,0,312,358,459,513,0,0,0,37,0,0,0,15,45,19
"3158",0,0,118,180,233,271,0,0,0,490,53,54,23,33,0,0,11,0,42,0
"3159",0,0,110,0,0,252,342,419,473,537,54,0,0,0,0,0,10,0,36,0
"3160",11,0,101,189,225,285,340,388,453,507,0,0,0,0,0,0,0,0,48,18
"3161",12,0,0,0,199,0,340,374,447,505,47,44,17,0,0,0,0,0,0,10
"3162",12,0,0,0,0,297,383,402,426,475,44,0,19,0,0,0,0,8,0,0
"3163",10,74,123,182,229,0,353,376,438,530,0,0,0,0,0,0,0,0,0,0
"3164",0,0,0,174,217,274,317,0,0,0,0,0,0,0,39,45,13,0,0,9
"3165",0,0,0,165,225,0,327,411,438,505,44,0,0,0,0,0,0,12,0,0
"3166",0,0,0,0,0,272,354,418,481,536,0,0,0,0,0,0,0,0,0,0
"3167",0,63,132,0,0,0,309,359,407,471,0,36,26,33,58,30,0,0,0,0
"3168",0,64,112,196,214,289,366,408,436,0,0,0,18,0,0,0,0,0,0,0
"3169",14,69,121,192,233,275,316,397,420,519,40,51,28,37,52,0,0,0,0,15
"3170",0,0,117,164,231,292,334,378,416,477,0,36,24,0,49,40,16,12,34,8
"3171",0,0,0,0,0,0,0,405,477,528,48,50,0,35,51,0,0,0,0,9
"3172",0,0,138,181,219,0,303,0,0,505,0,50,20,36,49,42,9,0,0,0
"3173",0,0,126,193,215,0,346,419,460,536,0,38,0,0,34,40,12,14,33,0
"3174",0,0,0,0,223,277,345,403,456,508,0,0,0,25,0,0,0,0,0,0
"3175",0,64,110,177,239,266,337,367,0,0,53,37,32,28,52,0,0,16,56,20
"3176",0,0,0,0,207,282,346,362,396,485,32,39,24,0,0,0,0,0,0,0
"3177",0,0,119,174,233,0,0,0,0,469,0,0,31,18,0,0,25,0,0,0
"3178",0,0,108,165,0,0,0,0,0,511,0,0,0,0,0,0,26,11,42,0
"3179",0,0,0,168,212,295,356,394,468,501,0,0,0,0,0,0,24,9,0,0
"3180",0,0,0,0,0,272,326,387,426,0,38,0,27,0,0,0,0,0,0,0
"3181",9,58,115,0,236,272,349,367,411,0,30,41,31,0,42,12,31,14,56,56
"3182",0,0,117,0,220,0,0,362,0,478,0,0,0,0,0,0,0,0,0,29
"3183",4,0,116,170,222,299,317,399,451,533,30,40,27,0,0,0,35,11,0,42
"3184",0,0,0,162,201,0,317,0,0,484,0,0,0,0,0,0,0,10,47,50
"3185",0,0,97,168,0,295,358,369,0,0,24,38,34,30,50,15,36,13,44,0
"3186",0,63,0,0,0,0,345,362,423,0,25,35,21,0,34,0,0,10,40,34
"3187",11,51,122,204,249,306,339,393,0,0,34,34,0,17,0,0,0,0,37,46
"3188",0,0,0,0,0,0,322,390,423,485,0,0,0,0,32,0,0,0,0,0
"3189",0,66,136,188,214,0,343,0,425,492,26,46,0,0,0,0,0,11,0,0
"3190",0,61,114,202,231,308,320,0,429,445,0,0,0,0,0,0,0,0,0,29
"3191",0,0,119,163,202,0,342,411,482,515,40,32,15,17,43,0,0,0,43,0
"3192",0,65,130,186,216,251,345,382,447,523,0,0,0,15,36,9,41,15,38,48
"3193",0,58,116,0,225,0,317,377,423,509,0,28,27,19,34,0,22,5,41,40
"3194",12,0,0,0,0,0,0,390,438,0,0,0,0,23,0,0,33,0,37,34
"3195",20,66,117,0,229,290,334,415,432,0,25,29,21,20,0,0,0,0,53,36
"3196",0,73,114,176,268,293,370,422,431,492,0,0,0,0,0,0,0,0,0,0
"3197",0,0,116,177,257,274,347,389,493,529,0,0,0,0,0,0,21,0,0,0
"3198",0,0,0,0,0,0,327,391,441,504,31,48,0,0,0,8,29,0,0,0
"3199",0,0,99,0,0,253,343,396,0,503,0,0,0,0,0,0,0,9,42,41
"3200",0,0,104,0,0,0,318,0,417,488,0,0,0,0,0,0,0,0,0,0
"3201",0,0,0,148,227,0,334,0,445,0,23,33,28,0,0,0,26,26,46,32
"3202",0,0,0,155,231,290,0,0,463,492,21,0,0,0,0,18,24,29,0,0
"3203",0,60,117,183,222,266,339,393,483,478,23,27,14,0,23,26,23,19,0,28
"3204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,21
"3205",0,63,118,168,236,282,358,423,482,537,0,0,22,11,17,20,33,34,47,0
"3206",0,0,115,184,238,290,335,355,0,509,23,32,25,13,0,21,0,0,42,0
"3207",0,0,0,177,212,248,0,391,448,500,24,0,0,0,0,0,0,0,50,0
"3208",0,0,0,0,0,0,361,404,492,562,0,0,0,0,0,0,0,0,0,0
"3209",7,0,106,175,237,280,320,388,433,0,0,27,25,11,0,29,32,36,56,28
"3210",0,0,0,171,235,296,356,420,0,0,0,0,0,0,0,24,24,0,52,29
"3211",0,0,0,0,0,293,346,379,426,465,0,0,0,0,0,22,43,33,56,0
"3212",0,0,121,200,230,0,359,366,412,520,0,0,0,0,0,0,0,0,0,0
"3213",0,56,132,161,0,0,324,372,430,482,0,23,0,0,30,28,25,0,48,32
"3214",0,0,101,0,0,278,351,430,491,536,0,29,11,16,0,0,0,0,40,23
"3215",0,0,0,179,227,295,336,377,447,495,0,0,0,0,0,0,0,0,0,32
"3216",0,43,0,0,224,0,318,393,456,0,0,0,0,0,0,0,17,0,51,36
"3217",11,84,137,168,216,267,334,415,432,0,0,17,0,0,15,0,33,29,55,31
"3218",0,0,128,0,214,0,323,0,0,0,10,0,0,15,0,0,0,0,0,35
"3219",0,0,0,0,238,296,342,390,417,487,17,23,0,0,32,37,32,0,0,0
"3220",0,0,0,0,231,244,328,0,420,515,29,32,20,13,0,0,0,0,48,36
"3221",0,0,0,0,0,272,325,359,427,503,20,28,0,0,0,25,0,0,0,0
"3222",0,0,123,164,228,262,0,0,0,0,20,28,26,14,31,35,31,0,0,19
"3223",14,60,108,0,0,0,326,379,465,507,0,26,0,0,0,0,0,0,0,0
"3224",6,65,104,168,0,0,0,0,437,484,21,28,18,12,18,0,20,19,0,0
"3225",0,0,0,167,0,239,0,0,412,529,0,0,0,0,0,0,0,0,0,0
